subj,ability,face,fame,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S01,super,N12,novel,B,98,1323,TRUE,s001,<undefined>,0.13281,0.62963,0,-0.30846,0.37037,0.16667,0.11483,0.037174,0.019419,0.14815,0.27778,-0.19626,0.2037,0.074619
S02,super,N12,novel,B,32,846,TRUE,s002,0.13281,<undefined>,0.12402,0.56387,0.12269,0.52523,0.30926,0.42857,0.089052,-0.17949,0.23529,0.39245,-0.052584,0.20588,0.25
S03,super,N12,novel,B,54,1373,TRUE,s003,0.62963,0.12402,<undefined>,0.13373,-0.35941,0.44,0.22,0.16402,-0.14902,-0.087544,0.11029,0.34,-0.19539,0.26,0.057157
S04,super,N12,novel,B,53,903,TRUE,s004,0,0.56387,0.13373,<undefined>,0.033333,0.19666,0.16667,0.2381,-0.05,-0.25641,0.13333,0.28382,-0.12467,0.21875,0.068182
S07,super,N12,novel,B,27,853,TRUE,s005,-0.30846,0.12269,-0.35941,0.033333,<undefined>,-0.29325,-0.034663,0.071429,-0.033333,-0.24359,-0.31976,-0.24895,0.045455,-0.31694,0.27273
S09,super,N12,novel,B,104,954,TRUE,s006,0.37037,0.52523,0.44,0.19666,-0.29325,<undefined>,0.55882,0.21837,-0.12712,-0.12821,0.39749,0.73529,-0.19998,0.55882,0.068182
S10,super,N12,novel,B,80,693,TRUE,s007,0.16667,0.30926,0.22,0.16667,-0.034663,0.55882,<undefined>,0.11905,-0.10809,-0.19231,0.50613,0.78571,-0.2383,0.4375,-0.045455
S11,super,N12,novel,B,152,1094,TRUE,s008,0.11483,0.42857,0.16402,0.2381,0.071429,0.21837,0.11905,<undefined>,0.15,-0.14065,0.095238,0.2619,0.43962,0.35714,0.65909
S12,super,N12,novel,B,61,1606,TRUE,s009,0.037174,0.089052,-0.14902,-0.05,-0.033333,-0.12712,-0.10809,0.15,<undefined>,0.18609,0.036193,-0.10237,0.2,-0.19428,0.13333
S13,super,N12,novel,B,24,2005,TRUE,s010,0.019419,-0.17949,-0.087544,-0.25641,-0.24359,-0.12821,-0.19231,-0.14065,0.18609,<undefined>,-0.051282,-0.11538,0.036639,-0.18791,-0.070324
S14,super,N12,novel,B,93,622,TRUE,s011,0.14815,0.23529,0.11029,0.13333,-0.31976,0.39749,0.50613,0.095238,0.036193,-0.051282,<undefined>,0.58981,-0.063613,0.38036,0.022727
S15,super,N12,novel,B,38,709,TRUE,s012,0.27778,0.39245,0.34,0.28382,-0.24895,0.73529,0.78571,0.2619,-0.10237,-0.11538,0.58981,<undefined>,-0.15842,0.625,0.090909
S17,super,N12,novel,B,84,1210,TRUE,s013,-0.19626,-0.052584,-0.19539,-0.12467,0.045455,-0.19998,-0.2383,0.43962,0.2,0.036639,-0.063613,-0.15842,<undefined>,-0.067513,0.31818
S90,super,N12,novel,B,11,1014,TRUE,s014,0.2037,0.20588,0.26,0.21875,-0.31694,0.55882,0.4375,0.35714,-0.19428,-0.18791,0.38036,0.625,-0.067513,<undefined>,0.18182
S91,super,N12,novel,B,100,1267,TRUE,s015,0.074619,0.25,0.057157,0.068182,0.27273,0.068182,-0.045455,0.65909,0.13333,-0.070324,0.022727,0.090909,0.31818,0.18182,<undefined>
S01,super,N12,novel,C,139,919,TRUE,s001,<undefined>,0.02709,0.26059,0.30753,-0.24058,0.6875,0.63158,-0.13532,-0.27515,-0.055739,0.68421,-0.14357,0.56618,0.25039,-0.41421
S02,super,N12,novel,C,112,607,TRUE,s002,0.02709,<undefined>,0.013726,0.11588,-0.16069,-0.08272,0.16765,-0.05079,-0.24464,-0.013362,0.1622,0.30769,-0.0037404,-0.027614,0.02709
S03,super,N12,novel,C,22,1444,TRUE,s003,0.26059,0.013726,<undefined>,0.26,-0.14971,0.27775,0.22343,0.1,0.22,0.19126,0.18343,-0.016569,0.08,0.24,-0.022254
S04,super,N12,novel,C,10,1083,TRUE,s004,0.30753,0.11588,0.26,<undefined>,-0.18968,0.1393,0.30556,-0.11111,-0.21269,-0.20968,0.25,-0.28649,0.15867,0.41667,-0.30598
S07,super,N12,novel,C,93,910,TRUE,s005,-0.24058,-0.16069,-0.14971,-0.18968,<undefined>,-0.29463,-0.098192,0.33333,0.25,-0.12073,-0.033592,-0.0098034,-0.10449,-0.34375,0.044376
S09,super,N12,novel,C,77,1330,TRUE,s006,0.6875,-0.08272,0.27775,0.1393,-0.29463,<undefined>,0.39583,-0.21129,-0.322,-0.041903,0.4375,-0.21783,0.34406,0.094057,-0.43209
S10,super,N12,novel,C,68,703,TRUE,s007,0.63158,0.16765,0.22343,0.30556,-0.098192,0.39583,<undefined>,-0.073802,-0.17586,-0.085705,0.76471,-0.020914,0.52632,0.41144,-0.41047
S11,super,N12,novel,C,14,898,TRUE,s008,-0.13532,-0.05079,0.1,-0.11111,0.33333,-0.21129,-0.073802,<undefined>,0.16667,-0.14516,0.046841,-0.13889,-0.20975,-0.30556,0.23684
S12,super,N12,novel,C,91,771,TRUE,s009,-0.27515,-0.24464,0.22,-0.21269,0.25,-0.322,-0.17586,0.16667,<undefined>,0.1129,-0.072231,0.15625,-0.19698,-0.1973,0.026316
S13,super,N12,novel,C,29,1537,TRUE,s010,-0.055739,-0.013362,0.19126,-0.20968,-0.12073,-0.041903,-0.085705,-0.14516,0.1129,<undefined>,-0.11243,0.12903,-0.072343,-0.032258,0.10784
S14,super,N12,novel,C,105,827,TRUE,s011,0.68421,0.1622,0.18343,0.25,-0.033592,0.4375,0.76471,0.046841,-0.072231,-0.11243,<undefined>,-0.028546,0.52632,0.30421,-0.35784
S15,super,N12,novel,C,76,795,TRUE,s012,-0.14357,0.30769,-0.016569,-0.28649,-0.0098034,-0.21783,-0.020914,-0.13889,0.15625,0.12903,-0.028546,<undefined>,0.16692,-0.24379,0.12332
S17,super,N12,novel,C,109,1094,TRUE,s013,0.56618,-0.0037404,0.08,0.15867,-0.10449,0.34406,0.52632,-0.20975,-0.19698,-0.072343,0.52632,0.16692,<undefined>,0.18499,-0.22704
S90,super,N12,novel,C,153,893,TRUE,s014,0.25039,-0.027614,0.24,0.41667,-0.34375,0.094057,0.41144,-0.30556,-0.1973,-0.032258,0.30421,-0.24379,0.18499,<undefined>,-0.3323
S91,super,N12,novel,C,33,1089,TRUE,s015,-0.41421,0.02709,-0.022254,-0.30598,0.044376,-0.43209,-0.41047,0.23684,0.026316,0.10784,-0.35784,0.12332,-0.22704,-0.3323,<undefined>
S01,super,N12,novel,D,11,1033,TRUE,s001,<undefined>,0.30952,0.68,0.79545,0.079599,0.57143,0.29797,0.85714,0.57143,-0.1451,0.22246,0.57143,-0.31731,0.45238,0.28217
S02,super,N12,novel,D,91,690,TRUE,s002,0.30952,<undefined>,0.18,0.27273,0.14286,0.63333,0.71429,0.39474,0.63333,-0.10284,0.5,0.63333,-0.30917,0.4375,0.20833
S03,super,N12,novel,D,25,1446,TRUE,s003,0.68,0.18,<undefined>,0.54,-0.013137,0.4,0.17029,0.64,0.4,-0.27196,0.10686,0.4,-0.090773,0.3,0.14402
S04,super,N12,novel,D,22,1231,TRUE,s004,0.79545,0.27273,0.54,<undefined>,0.053253,0.52273,0.2617,0.75,0.52273,-0.23539,0.18962,0.52273,-0.39793,0.40909,0.18811
S07,super,N12,novel,D,57,929,TRUE,s005,0.079599,0.14286,-0.013137,0.053253,<undefined>,0.31144,0.21429,0.14061,0.31144,-0.35255,0.21429,0.31144,-0.23774,0.1875,0.0071489
S09,super,N12,novel,D,105,882,TRUE,s006,0.57143,0.63333,0.4,0.52273,0.31144,<undefined>,0.61716,0.68421,1,-0.16569,0.51144,1,-0.3357,0.71875,0.26072
S10,super,N12,novel,D,47,682,TRUE,s007,0.29797,0.71429,0.17029,0.2617,0.21429,0.61716,<undefined>,0.38197,0.61716,0.00058875,0.54184,0.61716,-0.21682,0.47411,0.375
S11,super,N12,novel,D,10,938,TRUE,s008,0.85714,0.39474,0.64,0.75,0.14061,0.68421,0.38197,<undefined>,0.68421,-0.15196,0.2985,0.68421,-0.32344,0.55263,0.27502
S12,super,N12,novel,D,68,721,TRUE,s009,0.57143,0.63333,0.4,0.52273,0.31144,1,0.61716,0.68421,<undefined>,-0.16569,0.51144,1,-0.3357,0.71875,0.26072
S13,super,N12,novel,D,127,1233,TRUE,s010,-0.1451,-0.10284,-0.27196,-0.23539,-0.35255,-0.16569,0.00058875,-0.15196,-0.16569,<undefined>,-0.22284,-0.16569,-0.053571,-0.25598,0.21029
S14,super,N12,novel,D,150,596,TRUE,s011,0.22246,0.5,0.10686,0.18962,0.21429,0.51144,0.54184,0.2985,0.51144,-0.22284,<undefined>,0.51144,-0.3153,0.44822,0.25
S15,super,N12,novel,D,34,875,TRUE,s012,0.57143,0.63333,0.4,0.52273,0.31144,1,0.61716,0.68421,1,-0.16569,0.51144,<undefined>,-0.3357,0.71875,0.26072
S17,super,N12,novel,D,46,1661,TRUE,s013,-0.31731,-0.30917,-0.090773,-0.39793,-0.23774,-0.3357,-0.21682,-0.32344,-0.3357,-0.053571,-0.3153,-0.3357,<undefined>,-0.27346,-0.0025381
S90,super,N12,novel,D,91,970,TRUE,s014,0.45238,0.4375,0.3,0.40909,0.1875,0.71875,0.47411,0.55263,0.71875,-0.25598,0.44822,0.71875,-0.27346,<undefined>,0.16667
S91,super,N12,novel,D,85,1434,TRUE,s015,0.28217,0.20833,0.14402,0.18811,0.0071489,0.26072,0.375,0.27502,0.26072,0.21029,0.25,0.26072,-0.0025381,0.16667,<undefined>
S01,super,N13,novel,A,44,1257,TRUE,s001,<undefined>,-0.032289,0.62362,-0.024829,0.021739,0.23231,0.73913,0.56586,0.2435,-0.24467,0.13853,<undefined>,-0.10577,0.13043,-0.21771
S02,super,N13,novel,A,92,748,TRUE,s002,-0.032289,<undefined>,0.21429,-0.077665,0.28571,0.5,0.066177,-0.011029,0.065087,-0.31501,0.037868,<undefined>,-0.15385,0.18152,-0.086207
S03,super,N13,novel,A,128,1173,TRUE,s003,0.62362,0.21429,<undefined>,0.020425,0.071429,0.57143,0.72246,0.5039,0.28642,-0.23669,0.22724,<undefined>,-0.048077,0.19048,-0.085699
S04,super,N13,novel,A,113,761,TRUE,s004,-0.024829,-0.077665,0.020425,<undefined>,-0.09283,0.03125,0.075207,0.18182,0.16667,-0.12255,0.35,<undefined>,-0.23873,-0.22016,-0.24924
S07,super,N13,novel,A,74,912,TRUE,s005,0.021739,0.28571,0.071429,-0.09283,<undefined>,0.3,0.13158,0.045455,0,-0.34585,0,<undefined>,-0.11538,-0.029412,-0.051724
S09,super,N13,novel,A,148,886,TRUE,s006,0.23231,0.5,0.57143,0.03125,0.3,<undefined>,0.38648,0.2656,0.30556,-0.13454,0.21287,<undefined>,-0.10577,0.058824,-0.10345
S10,super,N13,novel,A,3,904,TRUE,s007,0.73913,0.066177,0.72246,0.075207,0.13158,0.38648,<undefined>,0.60261,0.40003,-0.19092,0.25931,<undefined>,-0.14423,0.26316,-0.22955
S11,super,N13,novel,A,45,1075,TRUE,s008,0.56586,-0.011029,0.5039,0.18182,0.045455,0.2656,0.60261,<undefined>,0.22404,0.024065,0.33378,<undefined>,0,0.11364,-0.039892
S12,super,N13,novel,A,99,965,TRUE,s009,0.2435,0.065087,0.28642,0.16667,0,0.30556,0.40003,0.22404,<undefined>,0.29476,0.57929,<undefined>,-0.17308,-0.027778,-0.24679
S13,super,N13,novel,A,101,1442,TRUE,s010,-0.24467,-0.31501,-0.23669,-0.12255,-0.34585,-0.13454,-0.19092,0.024065,0.29476,<undefined>,0.17145,<undefined>,-0.028846,-0.53909,0.034483
S14,super,N13,novel,A,25,1126,TRUE,s011,0.13853,0.037868,0.22724,0.35,0,0.21287,0.25931,0.33378,0.57929,0.17145,<undefined>,<undefined>,-0.13462,-0.125,-0.082741
S15,super,N13,novel,A,48,NaN,<undefined>,s012,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S17,super,N13,novel,A,32,2710,TRUE,s013,-0.10577,-0.15385,-0.048077,-0.23873,-0.11538,-0.10577,-0.14423,0,-0.17308,-0.028846,-0.13462,<undefined>,<undefined>,-0.24038,0.20192
S90,super,N13,novel,A,27,1046,TRUE,s014,0.13043,0.18152,0.19048,-0.22016,-0.029412,0.058824,0.26316,0.11364,-0.027778,-0.53909,-0.125,<undefined>,-0.24038,<undefined>,0
S91,super,N13,novel,A,144,1622,TRUE,s015,-0.21771,-0.086207,-0.085699,-0.24924,-0.051724,-0.10345,-0.22955,-0.039892,-0.24679,0.034483,-0.082741,<undefined>,0.20192,0,<undefined>
S01,super,N13,novel,B,70,1863,TRUE,s001,<undefined>,0.07482,0.39474,-0.11842,-0.16428,0.46053,0.052632,0.10791,-0.12601,-0.25561,-0.10526,0.039474,0.054889,0.55263,-0.22517
S02,super,N13,novel,B,63,1234,TRUE,s002,0.07482,<undefined>,0.37246,0.28,0.06,0.15671,0.22,0.17029,0.076923,-0.21255,0.22,0.26343,-0.08,-0.0096596,-0.076569
S03,super,N13,novel,B,82,1514,TRUE,s003,0.39474,0.37246,<undefined>,0.19643,-0.086222,0.62674,0.25,0.25359,0.042861,-0.13261,0.035714,0.16684,-0.017857,0.26471,-0.12701
S04,super,N13,novel,B,73,902,TRUE,s004,-0.11842,0.28,0.19643,<undefined>,0.03125,-0.099067,0.32288,0.12144,-0.13443,-0.15899,0.2286,0.54477,0.10337,-0.068483,0.13889
S07,super,N13,novel,B,41,1100,TRUE,s005,-0.16428,0.06,-0.086222,0.03125,<undefined>,-0.26312,-0.051777,-0.045455,-0.038462,-0.021739,-0.14017,0.067862,-0.0092267,-0.25966,-0.18968
S09,super,N13,novel,B,88,1710,TRUE,s006,0.46053,0.15671,0.62674,-0.099067,-0.26312,<undefined>,0.17742,0.18066,-0.061903,-0.21379,0.016129,0.10231,-0.064516,0.42647,-0.16311
S10,super,N13,novel,B,105,664,TRUE,s007,0.052632,0.22,0.25,0.32288,-0.051777,0.17742,<undefined>,0.40909,-0.24359,-0.1478,0.57143,0.73905,0.20588,0.11765,0.061139
S11,super,N13,novel,B,138,1081,TRUE,s008,0.10791,0.17029,0.25359,0.12144,-0.045455,0.18066,0.40909,<undefined>,-0.038462,0.00063994,0.18182,0.30325,0.094808,0.093282,0.10328
S12,super,N13,novel,B,79,1918,TRUE,s009,-0.12601,0.076923,0.042861,-0.13443,-0.038462,-0.061903,-0.24359,-0.038462,<undefined>,-0.087544,-0.34615,-0.17949,-0.076923,-0.32673,-0.11538
S13,super,N13,novel,B,33,1106,TRUE,s010,-0.25561,-0.21255,-0.13261,-0.15899,-0.021739,-0.21379,-0.1478,0.00063994,-0.087544,<undefined>,-0.15526,-0.12606,-0.20247,-0.34242,0.19256
S14,super,N13,novel,B,125,708,TRUE,s011,-0.10526,0.22,0.035714,0.2286,-0.14017,0.016129,0.57143,0.18182,-0.34615,-0.15526,<undefined>,0.5,-0.029412,-0.058824,-0.046024
S15,super,N13,novel,B,149,980,TRUE,s012,0.039474,0.26343,0.16684,0.54477,0.067862,0.10231,0.73905,0.30325,-0.17949,-0.12606,0.5,<undefined>,0.23529,0.078576,0.12541
S17,super,N13,novel,B,80,1047,TRUE,s013,0.054889,-0.08,-0.017857,0.10337,-0.0092267,-0.064516,0.20588,0.094808,-0.076923,-0.20247,-0.029412,0.23529,<undefined>,-0.044118,-0.083333
S90,super,N13,novel,B,30,1879,TRUE,s014,0.55263,-0.0096596,0.26471,-0.068483,-0.25966,0.42647,0.11765,0.093282,-0.32673,-0.34242,-0.058824,0.078576,-0.044118,<undefined>,-0.21006
S91,super,N13,novel,B,87,1180,TRUE,s015,-0.22517,-0.076569,-0.12701,0.13889,-0.18968,-0.16311,0.061139,0.10328,-0.11538,0.19256,-0.046024,0.12541,-0.083333,-0.21006,<undefined>
S01,super,N13,novel,C,121,1138,TRUE,s001,<undefined>,0.53293,0.65715,0.23231,0.040388,0.47826,0.5,0.52547,-0.18382,-0.09283,0.10561,0.48199,-0.10742,0.2646,-0.1006
S02,super,N13,novel,C,100,957,TRUE,s002,0.53293,<undefined>,0.43627,0.38358,0.12145,0.50429,0.41716,0.59091,0.17574,0.028595,0.40858,0.55858,0.14289,0.22929,0.24216
S03,super,N13,novel,C,92,1409,TRUE,s003,0.65715,0.43627,<undefined>,0.12528,-0.021964,0.32692,0.42308,0.44287,-0.10765,-0.19391,0.035728,0.36868,-0.22304,0.17638,-0.14668
S04,super,N13,novel,C,52,940,TRUE,s004,0.23231,0.38358,0.12528,<undefined>,0.21144,0.26975,0.26608,0.32988,-0.087132,-0.041053,0.46875,0.56786,-0.19281,0.30556,0.24539
S07,super,N13,novel,C,49,821,TRUE,s005,0.040388,0.12145,-0.021964,0.21144,<undefined>,0.17229,0.18842,0.12923,0.10429,0.076798,0.041973,0.27681,0.033361,0.027778,-0.083189
S09,super,N13,novel,C,40,1036,TRUE,s006,0.47826,0.50429,0.32692,0.26975,0.17229,<undefined>,0.73529,0.43182,-0.11997,-0.19342,0.22607,0.67647,-0.32693,0.25,-0.11173
S10,super,N13,novel,C,40,798,TRUE,s007,0.5,0.41716,0.42308,0.26608,0.18842,0.73529,<undefined>,0.59091,-0.0071068,-0.197,0.29733,0.69822,-0.42375,0.31032,-0.082323
S11,super,N13,novel,C,136,1248,TRUE,s008,0.52547,0.59091,0.44287,0.32988,0.12923,0.43182,0.59091,<undefined>,0.16756,0.1536,0.17079,0.46234,-0.044116,0.16299,-0.018159
S12,super,N13,novel,C,20,996,TRUE,s009,-0.18382,0.17574,-0.10765,-0.087132,0.10429,-0.11997,-0.0071068,0.16756,<undefined>,0.29882,0.058579,-0.094975,0.46716,-0.32071,0.125
S13,super,N13,novel,C,96,1192,TRUE,s010,-0.09283,0.028595,-0.19391,-0.041053,0.076798,-0.19342,-0.197,0.1536,0.29882,<undefined>,-0.17678,-0.13092,0.20833,-0.31904,0.094057
S14,super,N13,novel,C,35,949,TRUE,s011,0.10561,0.40858,0.035728,0.46875,0.041973,0.22607,0.29733,0.17079,0.058579,-0.17678,<undefined>,0.42233,-0.28567,0.19921,0.26471
S15,super,N13,novel,C,95,1092,TRUE,s012,0.48199,0.55858,0.36868,0.56786,0.27681,0.67647,0.69822,0.46234,-0.094975,-0.13092,0.42233,<undefined>,-0.26661,0.5,0.11851
S17,super,N13,novel,C,44,1047,TRUE,s013,-0.10742,0.14289,-0.22304,-0.19281,0.033361,-0.32693,-0.42375,-0.044116,0.46716,0.20833,-0.28567,-0.26661,<undefined>,-0.51743,0.14842
S90,super,N13,novel,C,114,1038,TRUE,s014,0.2646,0.22929,0.17638,0.30556,0.027778,0.25,0.31032,0.16299,-0.32071,-0.31904,0.19921,0.5,-0.51743,<undefined>,-0.13889
S91,super,N13,novel,C,138,976,TRUE,s015,-0.1006,0.24216,-0.14668,0.24539,-0.083189,-0.11173,-0.082323,-0.018159,0.125,0.094057,0.26471,0.11851,0.14842,-0.13889,<undefined>
S01,super,N13,novel,D,117,1350,TRUE,s001,<undefined>,0.51852,0.7037,0.22222,-0.046024,0.61844,0.22222,0.5,-0.30419,-0.1433,0.074074,0.16667,0.2825,0.14815,-0.11901
S02,super,N13,novel,D,14,933,TRUE,s002,0.51852,<undefined>,0.59069,0.52632,0.11429,0.2825,0.52632,0.46191,-0.18009,-0.1214,0.31579,0.5,0.19355,0.36842,-0.10201
S03,super,N13,novel,D,88,1335,TRUE,s003,0.7037,0.59069,<undefined>,0.26087,0.032929,0.54839,0.34783,0.60417,-0.37511,-0.20997,0.086957,0.35156,0.32258,0.26087,-0.052748
S04,super,N13,novel,D,63,965,TRUE,s004,0.22222,0.52632,0.26087,<undefined>,0.010093,0.10231,0.51716,0.19465,-0.29252,-0.21332,0.50572,0.63333,0.12903,0.36303,-0.078898
S07,super,N13,novel,D,22,975,TRUE,s005,-0.046024,0.11429,0.032929,0.010093,<undefined>,-0.1046,0.30421,0.010723,0.10188,-0.016667,0.26975,0.088235,0.0055346,-0.10755,0.10341
S09,super,N13,novel,D,12,1692,TRUE,s006,0.61844,0.2825,0.54839,0.10231,-0.1046,<undefined>,0.12903,0.43548,-0.36954,-0.21331,-0.09124,0.067283,0.51613,0.064516,-0.16817
S10,super,N13,novel,D,147,701,TRUE,s007,0.22222,0.52632,0.34783,0.51716,0.30421,0.12903,<undefined>,0.3125,-0.22357,-0.10523,0.54477,0.56667,0.088947,0.29412,0.02451
S11,super,N13,novel,D,25,1164,TRUE,s008,0.5,0.46191,0.60417,0.19465,0.010723,0.43548,0.3125,<undefined>,-0.47794,-0.14951,0.027982,0.23274,0.12397,0.39583,-0.16901
S12,super,N13,novel,D,5,1110,TRUE,s009,-0.30419,-0.18009,-0.37511,-0.29252,0.10188,-0.36954,-0.22357,-0.47794,<undefined>,0.25,-0.064577,-0.26023,-0.3516,-0.5503,0.17082
S13,super,N13,novel,D,45,1472,TRUE,s010,-0.1433,-0.1214,-0.20997,-0.21332,-0.016667,-0.21331,-0.10523,-0.14951,0.25,<undefined>,-0.071895,-0.20237,-0.24652,-0.14428,0.25
S14,super,N13,novel,D,65,608,TRUE,s011,0.074074,0.31579,0.086957,0.50572,0.26975,-0.09124,0.54477,0.027982,-0.064577,-0.071895,<undefined>,0.53571,-0.064516,0.058824,-0.019724
S15,super,N13,novel,D,82,861,TRUE,s012,0.16667,0.5,0.35156,0.63333,0.088235,0.067283,0.56667,0.23274,-0.26023,-0.20237,0.53571,<undefined>,0.14516,0.29916,-0.12243
S17,super,N13,novel,D,71,1665,TRUE,s013,0.2825,0.19355,0.32258,0.12903,0.0055346,0.51613,0.088947,0.12397,-0.3516,-0.24652,-0.064516,0.14516,<undefined>,-0.021189,-0.18248
S90,super,N13,novel,D,3,1199,TRUE,s014,0.14815,0.36842,0.26087,0.36303,-0.10755,0.064516,0.29412,0.39583,-0.5503,-0.14428,0.058824,0.29916,-0.021189,<undefined>,-0.24965
S91,super,N13,novel,D,155,1034,TRUE,s015,-0.11901,-0.10201,-0.052748,-0.078898,0.10341,-0.16817,0.02451,-0.16901,0.17082,0.25,-0.019724,-0.12243,-0.18248,-0.24965,<undefined>
S01,super,N14,novel,A,159,1199,TRUE,s001,<undefined>,-0.064577,0.30303,-0.17391,<undefined>,0.69565,0.47826,0.60417,0.076407,-0.15356,0.48077,0.47826,-0.063567,0.32609,0.22619
S02,super,N14,novel,A,97,767,TRUE,s002,-0.064577,<undefined>,0.017751,-0.2,<undefined>,0.01634,0.16765,0.21191,0.2381,-0.17939,0.15715,0.16765,-0.096774,0.11364,-0.19999
S03,super,N14,novel,A,71,1791,TRUE,s003,0.30303,0.017751,<undefined>,-0.24242,<undefined>,0.33333,0.18182,0.41949,0.27273,0.1415,0.5052,0.18182,0.060606,0.13636,0.20069
S04,super,N14,novel,A,153,943,TRUE,s004,-0.17391,-0.2,-0.24242,<undefined>,<undefined>,-0.14286,0,-0.1875,-0.28571,-0.375,-0.21154,0,-0.22581,0.068182,-0.22619
S07,super,N14,novel,A,114,1202,FALSE,s005,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S09,super,N14,novel,A,17,1152,TRUE,s006,0.69565,0.01634,0.33333,-0.14286,<undefined>,<undefined>,0.57143,0.64583,0.14764,-0.17279,0.55769,0.57143,-0.055739,0.56818,0.20238
S10,super,N14,novel,A,76,868,TRUE,s007,0.47826,0.16765,0.18182,0,<undefined>,0.57143,<undefined>,0.4375,0.14286,-0.19862,0.36538,1,-0.099067,0.34091,0.035714
S11,super,N14,novel,A,100,1199,TRUE,s008,0.60417,0.21191,0.41949,-0.1875,<undefined>,0.64583,0.4375,<undefined>,0.3125,-0.047794,0.83022,0.4375,0.15394,0.39941,0.18878
S12,super,N14,novel,A,35,1019,TRUE,s009,0.076407,0.2381,0.27273,-0.28571,<undefined>,0.14764,0.14286,0.3125,<undefined>,-0.064008,0.32692,0.14286,-0.040085,0.022727,-0.15645
S13,super,N14,novel,A,135,2572,TRUE,s010,-0.15356,-0.17939,0.1415,-0.375,<undefined>,-0.17279,-0.19862,-0.047794,-0.064008,<undefined>,0.0019328,-0.19862,0.17473,-0.19231,-0.069758
S14,super,N14,novel,A,28,1306,TRUE,s011,0.48077,0.15715,0.5052,-0.21154,<undefined>,0.55769,0.36538,0.83022,0.32692,0.0019328,<undefined>,0.36538,0.1507,0.33022,0.16906
S15,super,N14,novel,A,40,1043,TRUE,s012,0.47826,0.16765,0.18182,0,<undefined>,0.57143,1,0.4375,0.14286,-0.19862,0.36538,<undefined>,-0.099067,0.34091,0.035714
S17,super,N14,novel,A,142,1662,TRUE,s013,-0.063567,-0.096774,0.060606,-0.22581,<undefined>,-0.055739,-0.099067,0.15394,-0.040085,0.17473,0.1507,-0.099067,<undefined>,-0.16082,-0.090803
S90,super,N14,novel,A,48,1282,TRUE,s014,0.32609,0.11364,0.13636,0.068182,<undefined>,0.56818,0.34091,0.39941,0.022727,-0.19231,0.33022,0.34091,-0.16082,<undefined>,0.14286
S91,super,N14,novel,A,53,2265,TRUE,s015,0.22619,-0.19999,0.20069,-0.22619,<undefined>,0.20238,0.035714,0.18878,-0.15645,-0.069758,0.16906,0.035714,-0.090803,0.14286,<undefined>
S01,super,N14,novel,B,150,1068,TRUE,s001,<undefined>,0.10651,0.31276,0.35714,0.33768,0.625,0.53443,0.042224,-0.25882,-0.051003,0.2617,0.031195,0.29412,0.22404,0.029129
S02,super,N14,novel,B,104,656,TRUE,s002,0.10651,<undefined>,0.17857,0.077556,0.61765,0.055964,0.24129,0.27145,0.066863,-0.095238,0.75613,-0.11111,-0.10755,0.55556,0
S03,super,N14,novel,B,63,1514,TRUE,s003,0.31276,0.17857,<undefined>,0.28571,0.25919,0.33981,0.27092,-0.073967,0.28011,-0.0050763,0.25,-0.12447,0.23616,0.32143,-0.08876
S04,super,N14,novel,B,118,1559,TRUE,s004,0.35714,0.077556,0.28571,<undefined>,0.26786,0.39898,0.35714,0.17857,0.051033,0.16906,0.19949,-0.11222,0.28489,0.16991,0.15511
S07,super,N14,novel,B,95,908,TRUE,s005,0.33768,0.61765,0.25919,0.26786,<undefined>,0.26787,0.45874,0.16724,0.053726,-0.094888,0.56892,-0.018246,0.042027,0.58333,0.13462
S09,super,N14,novel,B,44,1345,TRUE,s006,0.625,0.055964,0.33981,0.39898,0.26787,<undefined>,0.44822,-0.0029612,-0.2451,-0.12821,0.19822,-0.013071,0.52941,0.16371,0.035728
S10,super,N14,novel,B,31,884,TRUE,s007,0.53443,0.24129,0.27092,0.35714,0.45874,0.44822,<undefined>,0.39842,-0.18569,-0.059173,0.43096,0.14924,0.16933,0.28731,0
S11,super,N14,novel,B,158,839,TRUE,s008,0.042224,0.27145,-0.073967,0.17857,0.16724,-0.0029612,0.39842,<undefined>,-0.036569,-0.081291,0.14645,-0.055556,-0.14915,0.019064,0.038462
S12,super,N14,novel,B,21,1244,TRUE,s009,-0.25882,0.066863,0.28011,0.051033,0.053726,-0.2451,-0.18569,-0.036569,<undefined>,0.14898,-0.069706,-0.013137,-0.26845,-0.036569,0.14781
S13,super,N14,novel,B,132,2134,TRUE,s010,-0.051003,-0.095238,-0.0050763,0.16906,-0.094888,-0.12821,-0.059173,-0.081291,0.14898,<undefined>,-0.067344,0.02381,-0.092144,-0.14286,0.0040851
S14,super,N14,novel,B,63,671,TRUE,s011,0.2617,0.75613,0.25,0.19949,0.56892,0.19822,0.43096,0.14645,-0.069706,-0.067344,<undefined>,0.032544,-0.0071365,0.55556,-0.13132
