subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D94,devprop,N11,novel,B,74,886,TRUE,s013,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D95,devprop,N11,novel,B,80,4402,TRUE,s014,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,x,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB
D96,devprop,N11,novel,B,25,2227,TRUE,s015,dBdBdBdBcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAcAcAdAdAdCcCcCcCcCcCcCeBeBeB,eBeBeBdBcAcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcB,cAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCcBcBcBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdB,eBcAcAcAcAcAcAcAcAcCcCdBdBdBdBdBdBdBdAdAdAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdBdBdAdBdA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdCdCdCdCeBeBeBeBeBeBeBeBdBeBeBeBeB,dBdBdBcAcAcAcAcAcAcAeBeBeBeBeBeBeBeBeBcBcCcCcC,dAdAdAdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBdBdBdAbBaBaBaBaBaBaBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBbBbBbBbBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAdBdBdBdBdBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcBcBcB,fBeBeBeBeBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcBcBcBcBdBdBeBeBeBeBeBcAdBcAcAcCcCcCcCcCcCcC,dAdAdAdAcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcA,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAdBdBdBdB,dBdBdBcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdBdBdBdBdBdBdBdBdBcAcAdAdAdAcCcCcCcCaBaBaBaBaBaBaBaBaBbBbBbBbBbBcCcCcCcCcCcCcCcCcCcCdAdAdAdAdAdAeBeBeBeBeBeBeBeBdBdBdBdBcAdAdAdAdA,x
D06,devprop,N11,novel,C,51,1248,TRUE,s001,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,x,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D08,devprop,N11,novel,C,150,2880,TRUE,s002,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D13,devprop,N11,novel,C,44,1726,TRUE,s003,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D14,devprop,N11,novel,C,160,1240,TRUE,s004,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,x,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D15,devprop,N11,novel,C,66,1354,TRUE,s005,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,x,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D16,devprop,N11,novel,C,43,4409,TRUE,s006,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,x,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D17,devprop,N11,novel,C,121,2128,TRUE,s007,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,x,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D18,devprop,N11,novel,C,160,2165,TRUE,s008,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,x,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
D90,devprop,N11,novel,C,83,1992,TRUE,s009,dBdBdBdBeBeBeBeBeBeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBdBdBdBdBdBdB,cCcCcCcCcCcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBeBeBeBfBfBfBfBcBcBcBcBbBbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdBdBdBdBdBdBdBdBdCdCdCdCdCdCdCdBdBdBdBdB,dBdBdBdBdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCdCdCdC,bBbBbBbBbBeBeBeBeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcC,cCcCcCcCdBdBdBdBdBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCbBbBbBaBaBaBaBaBaBaBaBdBdBdBdBdBdBdBdBdBdBeBdBdBdBdBdBcBcBcBcCcCcCcCcCcCcCcCcCbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdBdBdBbBbBbBbB,cCcCdBdBcCcCcAcAcAeBeBeBeBeBeBcAcAcAcAcAcBcBcBcBcBcBcAcAcAcAeBeBeBeBeBeBeBeBeBcBcBcBcB,cCcCcCcCcCcCcCcCcCcCcCcCcCdCdCdCdCdCdCdCdCeBeBeBeBeBcCcCcCcCcCcCcCcCcBcCcBcCcCcCcCcCcC,x,dBdBdCdBdBdBdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdBcCcC,cBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcBcBcB,bBbBcAcAcAcA,dCdCdCdCdBdBdBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcAcBeBeB,dBdBdBdBdBdBcBdBcAdBdBdBdCdCdCcCcCdBdBdBdBdBdBdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCdBdB,bBbBbBdBdBdBdBcAcAcAcAcCcCcCcCcCcCcCdCdCdCdCdCbBbBbBbBbBbBbBdBdBdBeBeBeBeBeBdBdBdBdBdBdBdCcC
