subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S17,super,F01,famous,B,8,1684,TRUE,s013,dBdBdBdBdBdBdAdAdBdBdBdBdB,dAeBdAdAdCdCdCdCdCdCdCdCdCdCdCdBdBdB,cBcBcBcBdBdBdBdBdBdBdBcCcC,dBdBdBdBdBdBdBdBdBdBcCcCcC,eBeBeBdBdCdCdCcCcCcCcCcCcC,cAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcB,dAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcBcBdBdBdBdBdBdBdBdBdB,cCcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdCcCcCcCcBcBcBcBcC,dAdAdAcAcAcAcBcCcCcCcCcAcAcAcAcBcBcBcBcBdBeBeBeBcAcAcAcAcA,dBdBdBdBdBdBdBdBdBdBcCcC,cBcBcBcBcBcBcBcCcCcCcCcCcAcAcAcA,x,dBdBdBdBdBdBdBdBeBeBeBeBeBeB,cBcBcBcBcAcAcAcAcBcBdCdCdCdCdCdBdBdBdB
S90,super,F01,famous,B,86,886,TRUE,s014,dBdBdBdBdBdBdBdBeBeBeBeBeBeB,dAeBdAdAdCdCdCdCdCdCdCdCdCdCdCdBdBdB,cBcBcBcBdBdBdBdBdBdBdBcCcC,dBdBdBdBdBdBdBdBdBdBcCcCcC,eBeBeBdBdCdCdCcCcCcCcCcCcC,cAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcB,dAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcBcBdBdBdBdBdBdBdBdBdB,cCcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdCcCcCcCcBcBcBcBcC,dAdAdAcAcAcAcBcCcCcCcCcAcAcAcAcBcBcBcBcBdBeBeBeBcAcAcAcAcA,dBdBdBdBdBdBdBdBdBdBcCcC,cBcBcBcBcBcBcBcCcCcCcCcCcAcAcAcA,dBdBdBdBdBdBdAdAdBdBdBdBdB,x,cBcBcBcBcAcAcAcAcBcBdCdCdCdCdCdBdBdBdB
S91,super,F01,famous,B,36,996,TRUE,s015,cBcBcBcBcAcAcAcAcBcBdCdCdCdCdCdBdBdBdB,dAeBdAdAdCdCdCdCdCdCdCdCdCdCdCdBdBdB,cBcBcBcBdBdBdBdBdBdBdBcCcC,dBdBdBdBdBdBdBdBdBdBcCcCcC,eBeBeBdBdCdCdCcCcCcCcCcCcC,cAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcB,dAdAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcBcBdBdBdBdBdBdBdBdBdB,cCcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdB,dCdCdCdCdBdBdBdBdCcCcCcCcBcBcBcBcC,dAdAdAcAcAcAcBcCcCcCcCcAcAcAcAcBcBcBcBcBdBeBeBeBcAcAcAcAcA,dBdBdBdBdBdBdBdBdBdBcCcC,cBcBcBcBcBcBcBcCcCcCcCcCcAcAcAcA,dBdBdBdBdBdBdAdAdBdBdBdBdB,dBdBdBdBdBdBdBdBeBeBeBeBeBeB,x
S01,super,F01,famous,C,83,1176,TRUE,s001,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,x,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S02,super,F01,famous,C,57,587,TRUE,s002,dAdAdAdBdBdBdBdBdBdBcBcB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,x,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S03,super,F01,famous,C,112,806,TRUE,s003,cAcAcAcAdBdBdBdBdBcBdBdBcB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,x,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S04,super,F01,famous,C,65,1044,TRUE,s004,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,x,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S07,super,F01,famous,C,91,892,TRUE,s005,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,x,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S09,super,F01,famous,C,145,704,TRUE,s006,cAcAcAcAdBdBdBdBdBcCcCcC,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S10,super,F01,famous,C,101,674,TRUE,s007,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S11,super,F01,famous,C,21,913,TRUE,s008,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S12,super,F01,famous,C,116,594,TRUE,s009,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S13,super,F01,famous,C,116,1189,TRUE,s010,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,x,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S14,super,F01,famous,C,60,652,TRUE,s011,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,x,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S15,super,F01,famous,C,41,756,TRUE,s012,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,x,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S17,super,F01,famous,C,160,1280,TRUE,s013,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,x,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S90,super,F01,famous,C,45,951,TRUE,s014,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,x,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB
S91,super,F01,famous,C,45,1314,TRUE,s015,dBdBdBdBdBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdBdBdBdB,cBcBcBcBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcC,dAdAdAdBdBdBdBdBdBdBcBcB,cAcAcAcAdBdBdBdBdBcBdBdBcB,cAcAcAcAcAeBeBeBeBeBeBeBcCcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcCcCcC,cAcAcAcAdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBcCcCcAcA,cBcBcBcAcAcAcAcAcCcCcCcCcCcCcCcCcAcAcAcAcAcAcA,cAcAcAdBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBdBcAcAdBdBdBdB,cBcBcBcCcCcCcCcCcCcAcBcBcBcAcAcAcAeBeBeBeB,dBdBdBdBdBdBdBdBeBeBeBeBdBdBdBdB,x
S01,super,F01,famous,D,89,1316,TRUE,s001,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCdBcBcC,x,dAdBdBdBdBdBeBeBeBeBeBdBdBdBdB,eBeBeBeBdBdBdBdBdBdBdBdBdBdB,fBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBcCcC,cAcAcAcAcAcBcBcBcCcCcCcCcCcCdBdBdBdBdBdBcA,dAdAdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBeBeBeBeBeBdBdBdBdBdCdCdCdCdCdCdCdCcCeBeBeBeBeBeBeBeBeBeBdB,dBdBdBdBcCcCcCcCcCcCcCcCcC,bBbBbBcBcBcBcBcCcCcCcCdBdBdBdBcAcAcAcAcAcCcCcCcCcCcC,dAcAcAcAcAcAdBdBdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBcCcCdBdBdC,dAdAdAcCcCcCcCcCdBdBdBdBdBcCcCdBdBdBcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeBeBeB,dAdAdBdBdBcBcBcBcBcBcCdBdBcCcAcAcAcAdBdBdB
S02,super,F01,famous,D,19,739,TRUE,s002,dAdBdBdBdBdBeBeBeBeBeBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCdBcBcC,x,eBeBeBeBdBdBdBdBdBdBdBdBdBdB,fBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBcCcC,cAcAcAcAcAcBcBcBcCcCcCcCcCcCdBdBdBdBdBdBcA,dAdAdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBeBeBeBeBeBdBdBdBdBdCdCdCdCdCdCdCdCcCeBeBeBeBeBeBeBeBeBeBdB,dBdBdBdBcCcCcCcCcCcCcCcCcC,bBbBbBcBcBcBcBcCcCcCcCdBdBdBdBcAcAcAcAcAcCcCcCcCcCcC,dAcAcAcAcAcAdBdBdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBcCcCdBdBdC,dAdAdAcCcCcCcCcCdBdBdBdBdBcCcCdBdBdBcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeBeBeB,dAdAdBdBdBcBcBcBcBcBcCdBdBcCcAcAcAcAdBdBdB
S03,super,F01,famous,D,5,848,TRUE,s003,eBeBeBeBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCdBcBcC,dAdBdBdBdBdBeBeBeBeBeBdBdBdBdB,x,fBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBcCcC,cAcAcAcAcAcBcBcBcCcCcCcCcCcCdBdBdBdBdBdBcA,dAdAdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBeBeBeBeBeBdBdBdBdBdCdCdCdCdCdCdCdCcCeBeBeBeBeBeBeBeBeBeBdB,dBdBdBdBcCcCcCcCcCcCcCcCcC,bBbBbBcBcBcBcBcCcCcCcCdBdBdBdBcAcAcAcAcAcCcCcCcCcCcC,dAcAcAcAcAcAdBdBdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBcCcCdBdBdC,dAdAdAcCcCcCcCcCdBdBdBdBdBcCcCdBdBdBcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeBeBeB,dAdAdBdBdBcBcBcBcBcBcCdBdBcCcAcAcAcAdBdBdB
S04,super,F01,famous,D,39,1399,TRUE,s004,fBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCdBcBcC,dAdBdBdBdBdBeBeBeBeBeBdBdBdBdB,eBeBeBeBdBdBdBdBdBdBdBdBdBdB,x,cAcAcAcAcAcBcBcBcCcCcCcCcCcCdBdBdBdBdBdBcA,dAdAdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBeBeBeBeBeBdBdBdBdBdCdCdCdCdCdCdCdCcCeBeBeBeBeBeBeBeBeBeBdB,dBdBdBdBcCcCcCcCcCcCcCcCcC,bBbBbBcBcBcBcBcCcCcCcCdBdBdBdBcAcAcAcAcAcCcCcCcCcCcC,dAcAcAcAcAcAdBdBdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBcCcCdBdBdC,dAdAdAcCcCcCcCcCdBdBdBdBdBcCcCdBdBdBcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeBeBeB,dAdAdBdBdBcBcBcBcBcBcCdBdBcCcAcAcAcAdBdBdB
S07,super,F01,famous,D,18,1215,TRUE,s005,cAcAcAcAcAcBcBcBcCcCcCcCcCcCdBdBdBdBdBdBcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCdBcBcC,dAdBdBdBdBdBeBeBeBeBeBdBdBdBdB,eBeBeBeBdBdBdBdBdBdBdBdBdBdB,fBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBcCcC,x,dAdAdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBeBeBeBeBeBdBdBdBdBdCdCdCdCdCdCdCdCcCeBeBeBeBeBeBeBeBeBeBdB,dBdBdBdBcCcCcCcCcCcCcCcCcC,bBbBbBcBcBcBcBcCcCcCcCdBdBdBdBcAcAcAcAcAcCcCcCcCcCcC,dAcAcAcAcAcAdBdBdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBcCcCdBdBdC,dAdAdAcCcCcCcCcCdBdBdBdBdBcCcCdBdBdBcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeBeBeB,dAdAdBdBdBcBcBcBcBcBcCdBdBcCcAcAcAcAdBdBdB
S09,super,F01,famous,D,97,836,TRUE,s006,dAdAdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCdBcBcC,dAdBdBdBdBdBeBeBeBeBeBdBdBdBdB,eBeBeBeBdBdBdBdBdBdBdBdBdBdB,fBfBfBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBcCcC,cAcAcAcAcAcBcBcBcCcCcCcCcCcCdBdBdBdBdBdBcA,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBeBeBeBeBeBdBdBdBdBdCdCdCdCdCdCdCdCcCeBeBeBeBeBeBeBeBeBeBdB,dBdBdBdBcCcCcCcCcCcCcCcCcC,bBbBbBcBcBcBcBcCcCcCcCdBdBdBdBcAcAcAcAcAcCcCcCcCcCcC,dAcAcAcAcAcAdBdBdBdBdBdBdBcCcCcC,dBdBdBdBdBdBdBdBdBdBdBcCcCdBdBdC,dAdAdAcCcCcCcCcCdBdBdBdBdBcCcCdBdBdBcCeBeBeB,dBdBdBdBdBdBdBdBdBeBeBeBeB,dAdAdBdBdBcBcBcBcBcBcCdBdBcCcAcAcAcAdBdBdB
